schema_name,property_path,payload_json_path,json_pointer,property_name,type,format,required,nullable,description,enum,ref,item_type,item_ref,example
DataGroupLiteDto,versions[].description,$.versions[*].description,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/description,description,string,,False,True,Data group description,,,,,Set of fields for capturing Product
DataGroupLiteDto,versions[].primaryDataGroupField,$.versions[*].primaryDataGroupField,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/primaryDataGroupField,primaryDataGroupField,string,,False,True,Property name for Primary Data Group Field,,,,,addressType
DataGroupLiteDto,versions[].disableMultiselectPrimaryFieldOnAdd,$.versions[*].disableMultiselectPrimaryFieldOnAdd,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/disableMultiselectPrimaryFieldOnAdd,disableMultiselectPrimaryFieldOnAdd,boolean,,False,False,"When this field toggle is enabled, users will not be able to add multiple entries to a Data Group at once",,,,,
DataGroupLiteDto,versions[].cardinality,$.versions[*].cardinality,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/cardinality,cardinality,boolean,,False,False,Data group cardinality flag,,,,,False
DataGroupLiteDto,versions[].template,$.versions[*].template,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/template,template,string,,False,True,Data group template,,,,,Product
DataGroupLiteDto,versions[].versionNumber,$.versions[*].versionNumber,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/versionNumber,versionNumber,integer,int32,False,False,The versions number,,,,,1
DataGroupLiteDto,versions[].effectiveFrom,$.versions[*].effectiveFrom,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/effectiveFrom,effectiveFrom,string,date-time,False,False,The date that the version takes effect when published,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDto,versions[].effectiveUntil,$.versions[*].effectiveUntil,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/effectiveUntil,effectiveUntil,string,date-time,False,True,The calculated date that the version ceases being active,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDto,versions[].publicationDate,$.versions[*].publicationDate,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/publicationDate,publicationDate,string,date-time,False,True,The date that the version got published,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDto,versions[].status,$.versions[*].status,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/status,status,,,False,False,The status of the version,,,,,Published
DataGroupLiteDto,versions[].created,$.versions[*].created,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/created,created,string,date-time,False,False,The creation date of the version,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDto,versions[].isActive,$.versions[*].isActive,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/isActive,isActive,boolean,,False,False,The calculated flag to annotate whether this is the model's latest version at the time of the query (not necessarily published),,,,,True
DataGroupLiteDto,versions[].signees,$.versions[*].signees,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/signees,signees,array,,False,True,The defined list of signees for the version,,,object,#/components/schemas/Signee,
DataGroupLiteDto,versions[].signees[].subject,$.versions[*].signees[*].subject,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/signees/items/properties/subject,subject,string,,False,True,,,,,,
DataGroupLiteDto,versions[].signees[].successor,$.versions[*].signees[*].successor,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/signees/items/properties/successor,successor,,,False,True,,,,,,
DataGroupLiteDto,versions[].signees[].action,$.versions[*].signees[*].action,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/signees/items/properties/action,action,,,False,True,,,,,,
DataGroupLiteDto,versions[].signees[].hasProcessedRequest,$.versions[*].signees[*].hasProcessedRequest,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/signees/items/properties/hasProcessedRequest,hasProcessedRequest,boolean,,False,False,,,,,,
DataGroupLiteDto,versions[].version,$.versions[*].version,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/version,version,integer,int32,False,False,Version number for given Aggregate (concurrency check),,,,,1
DataGroupLiteDto,versions[].notes,$.versions[*].notes,#/components/schemas/DataGroupLiteDto/properties/versions/items/properties/notes,notes,string,,False,True,Optional description of changes made that will be visible to all users who can access the version. It's assumed that version notes won't contain 'personal identifiable information'. Please note that having many versions with very long notes could hurt API performance in the long term.,,,,,Example Notes
DataGroupLiteDto,version,$.version,#/components/schemas/DataGroupLiteDto/properties/version,version,integer,int32,False,False,Version number for given Aggregate (concurrency check),,,,,1
DataGroupLiteDtoIEnumerableServiceResponse,data,$.data,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data,data,array,,False,True,The service response DTO,,,object,#/components/schemas/DataGroupLiteDto,
DataGroupLiteDtoIEnumerableServiceResponse,data[].id,$.data[*].id,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/id,id,string,uuid,False,False,The UiD of the data group,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions,$.data[*].versions,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions,versions,array,,False,True,Versions associated to this data group,,,object,#/components/schemas/DataGroupVersionLiteDto,
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].id,$.data[*].versions[*].id,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/id,id,string,uuid,False,False,The UiD of the data group version,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].groupId,$.data[*].versions[*].groupId,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/groupId,groupId,string,uuid,False,False,The UiD of the data group that the version belongs to,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].name,$.data[*].versions[*].name,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/name,name,string,,False,True,Data group Name,,,,,Product
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].description,$.data[*].versions[*].description,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/description,description,string,,False,True,Data group description,,,,,Set of fields for capturing Product
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].primaryDataGroupField,$.data[*].versions[*].primaryDataGroupField,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/primaryDataGroupField,primaryDataGroupField,string,,False,True,Property name for Primary Data Group Field,,,,,addressType
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].disableMultiselectPrimaryFieldOnAdd,$.data[*].versions[*].disableMultiselectPrimaryFieldOnAdd,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/disableMultiselectPrimaryFieldOnAdd,disableMultiselectPrimaryFieldOnAdd,boolean,,False,False,"When this field toggle is enabled, users will not be able to add multiple entries to a Data Group at once",,,,,
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].cardinality,$.data[*].versions[*].cardinality,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/cardinality,cardinality,boolean,,False,False,Data group cardinality flag,,,,,False
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].template,$.data[*].versions[*].template,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/template,template,string,,False,True,Data group template,,,,,Product
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].versionNumber,$.data[*].versions[*].versionNumber,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/versionNumber,versionNumber,integer,int32,False,False,The versions number,,,,,1
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].effectiveFrom,$.data[*].versions[*].effectiveFrom,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/effectiveFrom,effectiveFrom,string,date-time,False,False,The date that the version takes effect when published,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].effectiveUntil,$.data[*].versions[*].effectiveUntil,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/effectiveUntil,effectiveUntil,string,date-time,False,True,The calculated date that the version ceases being active,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].publicationDate,$.data[*].versions[*].publicationDate,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/publicationDate,publicationDate,string,date-time,False,True,The date that the version got published,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].status,$.data[*].versions[*].status,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/status,status,,,False,False,The status of the version,,,,,Published
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].created,$.data[*].versions[*].created,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/created,created,string,date-time,False,False,The creation date of the version,,,,,2021-01-01T14:48:00.000Z
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].isActive,$.data[*].versions[*].isActive,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/isActive,isActive,boolean,,False,False,The calculated flag to annotate whether this is the model's latest version at the time of the query (not necessarily published),,,,,True
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].signees,$.data[*].versions[*].signees,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/signees,signees,array,,False,True,The defined list of signees for the version,,,object,#/components/schemas/Signee,
DataGroupLiteDtoIEnumerableServiceResponse,data[].versions[].signees[].subject,$.data[*].versions[*].signees[*].subject,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse/properties/data/items/properties/versions/items/properties/signees/items/properties/subject,subject,string,,False,True,,,,,,
